pattern	replacement	feature	sentiment
 (nicht|nichts|kein|keine|keinen) denkwürdigeres 	 NOT_denkwürdigeres 	 NOT_denkwürdigeres 	-1
 (nicht|nichts|kein|keine|keinen) denkwürdiges 	 NOT_denkwürdiges 	 NOT_denkwürdiges 	-1
 (nicht|nichts|kein|keine|keinen) denkwürdigst 	 NOT_denkwürdigst 	 NOT_denkwürdigst 	-1
 (nicht|nichts|kein|keine|keinen) denkwürdigste 	 NOT_denkwürdigste 	 NOT_denkwürdigste 	-1
 (nicht|nichts|kein|keine|keinen) denkwürdigstem 	 NOT_denkwürdigstem 	 NOT_denkwürdigstem 	-1
 (nicht|nichts|kein|keine|keinen) denkwürdigsten 	 NOT_denkwürdigsten 	 NOT_denkwürdigsten 	-1
 (nicht|nichts|kein|keine|keinen) denkwürdigster 	 NOT_denkwürdigster 	 NOT_denkwürdigster 	-1
 (nicht|nichts|kein|keine|keinen) denkwürdigstes 	 NOT_denkwürdigstes 	 NOT_denkwürdigstes 	-1
 (nicht|nichts|kein|keine|keinen) depp 	 NOT_depp 	 NOT_depp 	1
 (nicht|nichts|kein|keine|keinen) depression 	 NOT_depression 	 NOT_depression 	1
 (nicht|nichts|kein|keine|keinen) depressionen 	 NOT_depressionen 	 NOT_depressionen 	1
 (nicht|nichts|kein|keine|keinen) depressiv 	 NOT_depressiv 	 NOT_depressiv 	1
 (nicht|nichts|kein|keine|keinen) depressive 	 NOT_depressive 	 NOT_depressive 	1
 (nicht|nichts|kein|keine|keinen) depressivem 	 NOT_depressivem 	 NOT_depressivem 	1
 (nicht|nichts|kein|keine|keinen) depressiven 	 NOT_depressiven 	 NOT_depressiven 	1
 (nicht|nichts|kein|keine|keinen) depressiver 	 NOT_depressiver 	 NOT_depressiver 	1
 (nicht|nichts|kein|keine|keinen) depressivere 	 NOT_depressivere 	 NOT_depressivere 	1
 (nicht|nichts|kein|keine|keinen) depressiverem 	 NOT_depressiverem 	 NOT_depressiverem 	1
 (nicht|nichts|kein|keine|keinen) depressiveren 	 NOT_depressiveren 	 NOT_depressiveren 	1
 (nicht|nichts|kein|keine|keinen) depressiverer 	 NOT_depressiverer 	 NOT_depressiverer 	1
 (nicht|nichts|kein|keine|keinen) depressiveres 	 NOT_depressiveres 	 NOT_depressiveres 	1
 (nicht|nichts|kein|keine|keinen) depressives 	 NOT_depressives 	 NOT_depressives 	1
 (nicht|nichts|kein|keine|keinen) depressivst 	 NOT_depressivst 	 NOT_depressivst 	1
 (nicht|nichts|kein|keine|keinen) depressivste 	 NOT_depressivste 	 NOT_depressivste 	1
 (nicht|nichts|kein|keine|keinen) depressivstem 	 NOT_depressivstem 	 NOT_depressivstem 	1
 (nicht|nichts|kein|keine|keinen) depressivsten 	 NOT_depressivsten 	 NOT_depressivsten 	1
 (nicht|nichts|kein|keine|keinen) depressivster 	 NOT_depressivster 	 NOT_depressivster 	1
 (nicht|nichts|kein|keine|keinen) depressivstes 	 NOT_depressivstes 	 NOT_depressivstes 	1
 (nicht|nichts|kein|keine|keinen) deprimierend 	 NOT_deprimierend 	 NOT_deprimierend 	1
 (nicht|nichts|kein|keine|keinen) deprimiert 	 NOT_deprimiert 	 NOT_deprimiert 	1
 (nicht|nichts|kein|keine|keinen) desaster 	 NOT_desaster 	 NOT_desaster 	1
 (nicht|nichts|kein|keine|keinen) desastern 	 NOT_desastern 	 NOT_desastern 	1
 (nicht|nichts|kein|keine|keinen) desasters 	 NOT_desasters 	 NOT_desasters 	1
 (nicht|nichts|kein|keine|keinen) desaströs 	 NOT_desaströs 	 NOT_desaströs 	1
 (nicht|nichts|kein|keine|keinen) desertion 	 NOT_desertion 	 NOT_desertion 	1
 (nicht|nichts|kein|keine|keinen) desillusionieren 	 NOT_desillusionieren 	 NOT_desillusionieren 	1
 (nicht|nichts|kein|keine|keinen) desillusioniert 	 NOT_desillusioniert 	 NOT_desillusioniert 	1
 (nicht|nichts|kein|keine|keinen) desinteresse 	 NOT_desinteresse 	 NOT_desinteresse 	1
 (nicht|nichts|kein|keine|keinen) desinteresses 	 NOT_desinteresses 	 NOT_desinteresses 	1
 (nicht|nichts|kein|keine|keinen) desinteressiert 	 NOT_desinteressiert 	 NOT_desinteressiert 	1
 (nicht|nichts|kein|keine|keinen) desinteressierte 	 NOT_desinteressierte 	 NOT_desinteressierte 	1
 (nicht|nichts|kein|keine|keinen) desinteressiertem 	 NOT_desinteressiertem 	 NOT_desinteressiertem 	1
 (nicht|nichts|kein|keine|keinen) desinteressierten 	 NOT_desinteressierten 	 NOT_desinteressierten 	1
 (nicht|nichts|kein|keine|keinen) desinteressierter 	 NOT_desinteressierter 	 NOT_desinteressierter 	1
 (nicht|nichts|kein|keine|keinen) desinteressiertere 	 NOT_desinteressiertere 	 NOT_desinteressiertere 	1
 (nicht|nichts|kein|keine|keinen) desinteressierterem 	 NOT_desinteressierterem 	 NOT_desinteressierterem 	1
 (nicht|nichts|kein|keine|keinen) desinteressierteren 	 NOT_desinteressierteren 	 NOT_desinteressierteren 	1
 (nicht|nichts|kein|keine|keinen) desinteressierterer 	 NOT_desinteressierterer 	 NOT_desinteressierterer 	1
 (nicht|nichts|kein|keine|keinen) desinteressierteres 	 NOT_desinteressierteres 	 NOT_desinteressierteres 	1
 (nicht|nichts|kein|keine|keinen) desinteressiertes 	 NOT_desinteressiertes 	 NOT_desinteressiertes 	1
 (nicht|nichts|kein|keine|keinen) desinteressiertst 	 NOT_desinteressiertst 	 NOT_desinteressiertst 	1
 (nicht|nichts|kein|keine|keinen) desinteressiertste 	 NOT_desinteressiertste 	 NOT_desinteressiertste 	1
 (nicht|nichts|kein|keine|keinen) desinteressiertstem 	 NOT_desinteressiertstem 	 NOT_desinteressiertstem 	1
 (nicht|nichts|kein|keine|keinen) desinteressiertsten 	 NOT_desinteressiertsten 	 NOT_desinteressiertsten 	1
 (nicht|nichts|kein|keine|keinen) desinteressiertster 	 NOT_desinteressiertster 	 NOT_desinteressiertster 	1
 (nicht|nichts|kein|keine|keinen) desinteressiertstes 	 NOT_desinteressiertstes 	 NOT_desinteressiertstes 	1
 (nicht|nichts|kein|keine|keinen) desolat 	 NOT_desolat 	 NOT_desolat 	1
 (nicht|nichts|kein|keine|keinen) desolate 	 NOT_desolate 	 NOT_desolate 	1
 (nicht|nichts|kein|keine|keinen) desolatem 	 NOT_desolatem 	 NOT_desolatem 	1
 (nicht|nichts|kein|keine|keinen) desolaten 	 NOT_desolaten 	 NOT_desolaten 	1
 (nicht|nichts|kein|keine|keinen) desolater 	 NOT_desolater 	 NOT_desolater 	1
 (nicht|nichts|kein|keine|keinen) desolatere 	 NOT_desolatere 	 NOT_desolatere 	1
 (nicht|nichts|kein|keine|keinen) desolaterem 	 NOT_desolaterem 	 NOT_desolaterem 	1
 (nicht|nichts|kein|keine|keinen) desolateren 	 NOT_desolateren 	 NOT_desolateren 	1
 (nicht|nichts|kein|keine|keinen) desolaterer 	 NOT_desolaterer 	 NOT_desolaterer 	1
 (nicht|nichts|kein|keine|keinen) desolateres 	 NOT_desolateres 	 NOT_desolateres 	1
 (nicht|nichts|kein|keine|keinen) desolates 	 NOT_desolates 	 NOT_desolates 	1
 (nicht|nichts|kein|keine|keinen) desolatest 	 NOT_desolatest 	 NOT_desolatest 	1
 (nicht|nichts|kein|keine|keinen) desolateste 	 NOT_desolateste 	 NOT_desolateste 	1
 (nicht|nichts|kein|keine|keinen) desolatestem 	 NOT_desolatestem 	 NOT_desolatestem 	1
 (nicht|nichts|kein|keine|keinen) desolatesten 	 NOT_desolatesten 	 NOT_desolatesten 	1
 (nicht|nichts|kein|keine|keinen) desolatester 	 NOT_desolatester 	 NOT_desolatester 	1
 (nicht|nichts|kein|keine|keinen) desolatestes 	 NOT_desolatestes 	 NOT_desolatestes 	1
 (nicht|nichts|kein|keine|keinen) desorganisiert 	 NOT_desorganisiert 	 NOT_desorganisiert 	1
 (nicht|nichts|kein|keine|keinen) desorientieren 	 NOT_desorientieren 	 NOT_desorientieren 	1
 (nicht|nichts|kein|keine|keinen) desorientierte 	 NOT_desorientierte 	 NOT_desorientierte 	1
 (nicht|nichts|kein|keine|keinen) despektierlich 	 NOT_despektierlich 	 NOT_despektierlich 	1
 (nicht|nichts|kein|keine|keinen) despot 	 NOT_despot 	 NOT_despot 	1
 (nicht|nichts|kein|keine|keinen) despotie 	 NOT_despotie 	 NOT_despotie 	1
 (nicht|nichts|kein|keine|keinen) despotisch 	 NOT_despotisch 	 NOT_despotisch 	1
 (nicht|nichts|kein|keine|keinen) despotismus 	 NOT_despotismus 	 NOT_despotismus 	1
 (nicht|nichts|kein|keine|keinen) dessert 	 NOT_dessert 	 NOT_dessert 	-1
 (nicht|nichts|kein|keine|keinen) destabilisierung 	 NOT_destabilisierung 	 NOT_destabilisierung 	1
 (nicht|nichts|kein|keine|keinen) destruktion 	 NOT_destruktion 	 NOT_destruktion 	1
 (nicht|nichts|kein|keine|keinen) destruktiv 	 NOT_destruktiv 	 NOT_destruktiv 	1
 (nicht|nichts|kein|keine|keinen) destruktive 	 NOT_destruktive 	 NOT_destruktive 	1
 (nicht|nichts|kein|keine|keinen) destruktivem 	 NOT_destruktivem 	 NOT_destruktivem 	1
 (nicht|nichts|kein|keine|keinen) destruktiven 	 NOT_destruktiven 	 NOT_destruktiven 	1
 (nicht|nichts|kein|keine|keinen) destruktiver 	 NOT_destruktiver 	 NOT_destruktiver 	1
 (nicht|nichts|kein|keine|keinen) destruktivere 	 NOT_destruktivere 	 NOT_destruktivere 	1
 (nicht|nichts|kein|keine|keinen) destruktiverem 	 NOT_destruktiverem 	 NOT_destruktiverem 	1
 (nicht|nichts|kein|keine|keinen) destruktiveren 	 NOT_destruktiveren 	 NOT_destruktiveren 	1
 (nicht|nichts|kein|keine|keinen) destruktiverer 	 NOT_destruktiverer 	 NOT_destruktiverer 	1
 (nicht|nichts|kein|keine|keinen) destruktiveres 	 NOT_destruktiveres 	 NOT_destruktiveres 	1
 (nicht|nichts|kein|keine|keinen) destruktives 	 NOT_destruktives 	 NOT_destruktives 	1
 (nicht|nichts|kein|keine|keinen) destruktivst 	 NOT_destruktivst 	 NOT_destruktivst 	1
 (nicht|nichts|kein|keine|keinen) destruktivste 	 NOT_destruktivste 	 NOT_destruktivste 	1
 (nicht|nichts|kein|keine|keinen) destruktivstem 	 NOT_destruktivstem 	 NOT_destruktivstem 	1
 (nicht|nichts|kein|keine|keinen) destruktivsten 	 NOT_destruktivsten 	 NOT_destruktivsten 	1
 (nicht|nichts|kein|keine|keinen) destruktivster 	 NOT_destruktivster 	 NOT_destruktivster 	1
 (nicht|nichts|kein|keine|keinen) destruktivstes 	 NOT_destruktivstes 	 NOT_destruktivstes 	1
 (nicht|nichts|kein|keine|keinen) detailliert 	 NOT_detailliert 	 NOT_detailliert 	-1
 (nicht|nichts|kein|keine|keinen) detaillierte 	 NOT_detaillierte 	 NOT_detaillierte 	-1
 (nicht|nichts|kein|keine|keinen) detailliertem 	 NOT_detailliertem 	 NOT_detailliertem 	-1
 (nicht|nichts|kein|keine|keinen) detaillierten 	 NOT_detaillierten 	 NOT_detaillierten 	-1
 (nicht|nichts|kein|keine|keinen) detaillierter 	 NOT_detaillierter 	 NOT_detaillierter 	-1
 (nicht|nichts|kein|keine|keinen) detailliertere 	 NOT_detailliertere 	 NOT_detailliertere 	-1
 (nicht|nichts|kein|keine|keinen) detaillierterem 	 NOT_detaillierterem 	 NOT_detaillierterem 	-1
 (nicht|nichts|kein|keine|keinen) detaillierteren 	 NOT_detaillierteren 	 NOT_detaillierteren 	-1
 (nicht|nichts|kein|keine|keinen) detaillierterer 	 NOT_detaillierterer 	 NOT_detaillierterer 	-1
 (nicht|nichts|kein|keine|keinen) detaillierteres 	 NOT_detaillierteres 	 NOT_detaillierteres 	-1
 (nicht|nichts|kein|keine|keinen) detailliertes 	 NOT_detailliertes 	 NOT_detailliertes 	-1
 (nicht|nichts|kein|keine|keinen) detailliertest 	 NOT_detailliertest 	 NOT_detailliertest 	-1
 (nicht|nichts|kein|keine|keinen) detaillierteste 	 NOT_detaillierteste 	 NOT_detaillierteste 	-1
 (nicht|nichts|kein|keine|keinen) detailliertestem 	 NOT_detailliertestem 	 NOT_detailliertestem 	-1
 (nicht|nichts|kein|keine|keinen) detailliertesten 	 NOT_detailliertesten 	 NOT_detailliertesten 	-1
 (nicht|nichts|kein|keine|keinen) detailliertester 	 NOT_detailliertester 	 NOT_detailliertester 	-1
 (nicht|nichts|kein|keine|keinen) detailliertestes 	 NOT_detailliertestes 	 NOT_detailliertestes 	-1
 (nicht|nichts|kein|keine|keinen) detonation 	 NOT_detonation 	 NOT_detonation 	1
 (nicht|nichts|kein|keine|keinen) deutelei 	 NOT_deutelei 	 NOT_deutelei 	1
 (nicht|nichts|kein|keine|keinen) deutlich 	 NOT_deutlich 	 NOT_deutlich 	-1
 (nicht|nichts|kein|keine|keinen) deutlicher 	 NOT_deutlicher 	 NOT_deutlicher 	-1
 (nicht|nichts|kein|keine|keinen) deutlichkeit 	 NOT_deutlichkeit 	 NOT_deutlichkeit 	-1
 (nicht|nichts|kein|keine|keinen) devot 	 NOT_devot 	 NOT_devot 	1
 (nicht|nichts|kein|keine|keinen) dezent 	 NOT_dezent 	 NOT_dezent 	-1
 (nicht|nichts|kein|keine|keinen) dezimier 	 NOT_dezimier 	 NOT_dezimier 	1
 (nicht|nichts|kein|keine|keinen) dezimiere 	 NOT_dezimiere 	 NOT_dezimiere 	1
 (nicht|nichts|kein|keine|keinen) dezimieren 	 NOT_dezimieren 	 NOT_dezimieren 	1
 (nicht|nichts|kein|keine|keinen) dezimierest 	 NOT_dezimierest 	 NOT_dezimierest 	1
 (nicht|nichts|kein|keine|keinen) dezimieret 	 NOT_dezimieret 	 NOT_dezimieret 	1
 (nicht|nichts|kein|keine|keinen) dezimierst 	 NOT_dezimierst 	 NOT_dezimierst 	1
 (nicht|nichts|kein|keine|keinen) dezimiert 	 NOT_dezimiert 	 NOT_dezimiert 	1
 (nicht|nichts|kein|keine|keinen) dezimierte 	 NOT_dezimierte 	 NOT_dezimierte 	1
 (nicht|nichts|kein|keine|keinen) dezimierten 	 NOT_dezimierten 	 NOT_dezimierten 	1
 (nicht|nichts|kein|keine|keinen) dezimiertest 	 NOT_dezimiertest 	 NOT_dezimiertest 	1
 (nicht|nichts|kein|keine|keinen) dezimiertet 	 NOT_dezimiertet 	 NOT_dezimiertet 	1
 (nicht|nichts|kein|keine|keinen) dezimierung 	 NOT_dezimierung 	 NOT_dezimierung 	1
 (nicht|nichts|kein|keine|keinen) dezimierungen 	 NOT_dezimierungen 	 NOT_dezimierungen 	1
 (nicht|nichts|kein|keine|keinen) diabolisch 	 NOT_diabolisch 	 NOT_diabolisch 	1
 (nicht|nichts|kein|keine|keinen) diametral 	 NOT_diametral 	 NOT_diametral 	1
 (nicht|nichts|kein|keine|keinen) diametrisch 	 NOT_diametrisch 	 NOT_diametrisch 	1
 (nicht|nichts|kein|keine|keinen) dichte 	 NOT_dichte 	 NOT_dichte 	-1
 (nicht|nichts|kein|keine|keinen) dichterisch 	 NOT_dichterisch 	 NOT_dichterisch 	-1
 (nicht|nichts|kein|keine|keinen) dichtigkeit 	 NOT_dichtigkeit 	 NOT_dichtigkeit 	-1
 (nicht|nichts|kein|keine|keinen) dichtkunst 	 NOT_dichtkunst 	 NOT_dichtkunst 	-1
 (nicht|nichts|kein|keine|keinen) dick 	 NOT_dick 	 NOT_dick 	1
 (nicht|nichts|kein|keine|keinen) dickerchen 	 NOT_dickerchen 	 NOT_dickerchen 	1
 (nicht|nichts|kein|keine|keinen) dickfelligkeit 	 NOT_dickfelligkeit 	 NOT_dickfelligkeit 	1
 (nicht|nichts|kein|keine|keinen) dickköpfig 	 NOT_dickköpfig 	 NOT_dickköpfig 	1
 (nicht|nichts|kein|keine|keinen) dickköpfigkeit 	 NOT_dickköpfigkeit 	 NOT_dickköpfigkeit 	1
 (nicht|nichts|kein|keine|keinen) dickleibig 	 NOT_dickleibig 	 NOT_dickleibig 	1
 (nicht|nichts|kein|keine|keinen) dieb 	 NOT_dieb 	 NOT_dieb 	1
 (nicht|nichts|kein|keine|keinen) diebe 	 NOT_diebe 	 NOT_diebe 	1
 (nicht|nichts|kein|keine|keinen) dieben 	 NOT_dieben 	 NOT_dieben 	1
 (nicht|nichts|kein|keine|keinen) diebes 	 NOT_diebes 	 NOT_diebes 	1
 (nicht|nichts|kein|keine|keinen) diebs 	 NOT_diebs 	 NOT_diebs 	1
 (nicht|nichts|kein|keine|keinen) diebstahl 	 NOT_diebstahl 	 NOT_diebstahl 	1
 (nicht|nichts|kein|keine|keinen) diebstähle 	 NOT_diebstähle 	 NOT_diebstähle 	1
 (nicht|nichts|kein|keine|keinen) diebstählen 	 NOT_diebstählen 	 NOT_diebstählen 	1
 (nicht|nichts|kein|keine|keinen) diebstahles 	 NOT_diebstahles 	 NOT_diebstahles 	1
 (nicht|nichts|kein|keine|keinen) diebstahls 	 NOT_diebstahls 	 NOT_diebstahls 	1
 (nicht|nichts|kein|keine|keinen) dienlich 	 NOT_dienlich 	 NOT_dienlich 	-1
 (nicht|nichts|kein|keine|keinen) dienliche 	 NOT_dienliche 	 NOT_dienliche 	-1
 (nicht|nichts|kein|keine|keinen) dienlichem 	 NOT_dienlichem 	 NOT_dienlichem 	-1
 (nicht|nichts|kein|keine|keinen) dienlichen 	 NOT_dienlichen 	 NOT_dienlichen 	-1
 (nicht|nichts|kein|keine|keinen) dienlicher 	 NOT_dienlicher 	 NOT_dienlicher 	-1
 (nicht|nichts|kein|keine|keinen) dienlichere 	 NOT_dienlichere 	 NOT_dienlichere 	-1
 (nicht|nichts|kein|keine|keinen) dienlicherem 	 NOT_dienlicherem 	 NOT_dienlicherem 	-1
 (nicht|nichts|kein|keine|keinen) dienlicheren 	 NOT_dienlicheren 	 NOT_dienlicheren 	-1
 (nicht|nichts|kein|keine|keinen) dienlicherer 	 NOT_dienlicherer 	 NOT_dienlicherer 	-1
 (nicht|nichts|kein|keine|keinen) dienlicheres 	 NOT_dienlicheres 	 NOT_dienlicheres 	-1
 (nicht|nichts|kein|keine|keinen) dienliches 	 NOT_dienliches 	 NOT_dienliches 	-1
 (nicht|nichts|kein|keine|keinen) dienlichkeit 	 NOT_dienlichkeit 	 NOT_dienlichkeit 	-1
 (nicht|nichts|kein|keine|keinen) dienlichst 	 NOT_dienlichst 	 NOT_dienlichst 	-1
 (nicht|nichts|kein|keine|keinen) dienlichste 	 NOT_dienlichste 	 NOT_dienlichste 	-1
 (nicht|nichts|kein|keine|keinen) dienlichstem 	 NOT_dienlichstem 	 NOT_dienlichstem 	-1
 (nicht|nichts|kein|keine|keinen) dienlichsten 	 NOT_dienlichsten 	 NOT_dienlichsten 	-1
 (nicht|nichts|kein|keine|keinen) dienlichster 	 NOT_dienlichster 	 NOT_dienlichster 	-1
 (nicht|nichts|kein|keine|keinen) dienlichstes 	 NOT_dienlichstes 	 NOT_dienlichstes 	-1
 (nicht|nichts|kein|keine|keinen) dienstbar 	 NOT_dienstbar 	 NOT_dienstbar 	1
 (nicht|nichts|kein|keine|keinen) dienstbarkeit 	 NOT_dienstbarkeit 	 NOT_dienstbarkeit 	-1
 (nicht|nichts|kein|keine|keinen) dienstfertig 	 NOT_dienstfertig 	 NOT_dienstfertig 	1
 (nicht|nichts|kein|keine|keinen) dienstunfähig 	 NOT_dienstunfähig 	 NOT_dienstunfähig 	1
 (nicht|nichts|kein|keine|keinen) dienstunfähigkeit 	 NOT_dienstunfähigkeit 	 NOT_dienstunfähigkeit 	1
 (nicht|nichts|kein|keine|keinen) dienstzeugnis 	 NOT_dienstzeugnis 	 NOT_dienstzeugnis 	-1
 (nicht|nichts|kein|keine|keinen) diesig 	 NOT_diesig 	 NOT_diesig 	1
 (nicht|nichts|kein|keine|keinen) diffamieren 	 NOT_diffamieren 	 NOT_diffamieren 	1
 (nicht|nichts|kein|keine|keinen) diffamierende 	 NOT_diffamierende 	 NOT_diffamierende 	1
 (nicht|nichts|kein|keine|keinen) diffamierte 	 NOT_diffamierte 	 NOT_diffamierte 	1
 (nicht|nichts|kein|keine|keinen) diffamierung 	 NOT_diffamierung 	 NOT_diffamierung 	1
 (nicht|nichts|kein|keine|keinen) diffamierungen 	 NOT_diffamierungen 	 NOT_diffamierungen 	1
 (nicht|nichts|kein|keine|keinen) differenziert 	 NOT_differenziert 	 NOT_differenziert 	-1
 (nicht|nichts|kein|keine|keinen) diffizil 	 NOT_diffizil 	 NOT_diffizil 	1
 (nicht|nichts|kein|keine|keinen) diffizile 	 NOT_diffizile 	 NOT_diffizile 	1
 (nicht|nichts|kein|keine|keinen) diffizilem 	 NOT_diffizilem 	 NOT_diffizilem 	1
 (nicht|nichts|kein|keine|keinen) diffizilen 	 NOT_diffizilen 	 NOT_diffizilen 	1
 (nicht|nichts|kein|keine|keinen) diffiziler 	 NOT_diffiziler 	 NOT_diffiziler 	1
 (nicht|nichts|kein|keine|keinen) diffizilere 	 NOT_diffizilere 	 NOT_diffizilere 	1
 (nicht|nichts|kein|keine|keinen) diffizilerem 	 NOT_diffizilerem 	 NOT_diffizilerem 	1
 (nicht|nichts|kein|keine|keinen) diffizileren 	 NOT_diffizileren 	 NOT_diffizileren 	1
 (nicht|nichts|kein|keine|keinen) diffizilerer 	 NOT_diffizilerer 	 NOT_diffizilerer 	1
 (nicht|nichts|kein|keine|keinen) diffizileres 	 NOT_diffizileres 	 NOT_diffizileres 	1
 (nicht|nichts|kein|keine|keinen) diffiziles 	 NOT_diffiziles 	 NOT_diffiziles 	1
 (nicht|nichts|kein|keine|keinen) diffizilst 	 NOT_diffizilst 	 NOT_diffizilst 	1
 (nicht|nichts|kein|keine|keinen) diffizilste 	 NOT_diffizilste 	 NOT_diffizilste 	1
 (nicht|nichts|kein|keine|keinen) diffizilstem 	 NOT_diffizilstem 	 NOT_diffizilstem 	1
 (nicht|nichts|kein|keine|keinen) diffizilsten 	 NOT_diffizilsten 	 NOT_diffizilsten 	1
 (nicht|nichts|kein|keine|keinen) diffizilster 	 NOT_diffizilster 	 NOT_diffizilster 	1
 (nicht|nichts|kein|keine|keinen) diffizilstes 	 NOT_diffizilstes 	 NOT_diffizilstes 	1
 (nicht|nichts|kein|keine|keinen) diffus 	 NOT_diffus 	 NOT_diffus 	1
 (nicht|nichts|kein|keine|keinen) diffuse 	 NOT_diffuse 	 NOT_diffuse 	1
 (nicht|nichts|kein|keine|keinen) diffusem 	 NOT_diffusem 	 NOT_diffusem 	1
 (nicht|nichts|kein|keine|keinen) diffusen 	 NOT_diffusen 	 NOT_diffusen 	1
 (nicht|nichts|kein|keine|keinen) diffuser 	 NOT_diffuser 	 NOT_diffuser 	1
 (nicht|nichts|kein|keine|keinen) diffusere 	 NOT_diffusere 	 NOT_diffusere 	1
 (nicht|nichts|kein|keine|keinen) diffuserem 	 NOT_diffuserem 	 NOT_diffuserem 	1
 (nicht|nichts|kein|keine|keinen) diffuseren 	 NOT_diffuseren 	 NOT_diffuseren 	1
 (nicht|nichts|kein|keine|keinen) diffuserer 	 NOT_diffuserer 	 NOT_diffuserer 	1
 (nicht|nichts|kein|keine|keinen) diffuseres 	 NOT_diffuseres 	 NOT_diffuseres 	1
 (nicht|nichts|kein|keine|keinen) diffuses 	 NOT_diffuses 	 NOT_diffuses 	1
 (nicht|nichts|kein|keine|keinen) diffusest 	 NOT_diffusest 	 NOT_diffusest 	1
 (nicht|nichts|kein|keine|keinen) diffuseste 	 NOT_diffuseste 	 NOT_diffuseste 	1
 (nicht|nichts|kein|keine|keinen) diffusestem 	 NOT_diffusestem 	 NOT_diffusestem 	1
 (nicht|nichts|kein|keine|keinen) diffusesten 	 NOT_diffusesten 	 NOT_diffusesten 	1
 (nicht|nichts|kein|keine|keinen) diffusester 	 NOT_diffusester 	 NOT_diffusester 	1
 (nicht|nichts|kein|keine|keinen) diffusestes 	 NOT_diffusestes 	 NOT_diffusestes 	1
 (nicht|nichts|kein|keine|keinen) diktator 	 NOT_diktator 	 NOT_diktator 	1
 (nicht|nichts|kein|keine|keinen) diktatoren 	 NOT_diktatoren 	 NOT_diktatoren 	1
 (nicht|nichts|kein|keine|keinen) diktatorisch 	 NOT_diktatorisch 	 NOT_diktatorisch 	1
 (nicht|nichts|kein|keine|keinen) diktatorische 	 NOT_diktatorische 	 NOT_diktatorische 	1
 (nicht|nichts|kein|keine|keinen) diktatorischem 	 NOT_diktatorischem 	 NOT_diktatorischem 	1
 (nicht|nichts|kein|keine|keinen) diktatorischen 	 NOT_diktatorischen 	 NOT_diktatorischen 	1
 (nicht|nichts|kein|keine|keinen) diktatorischer 	 NOT_diktatorischer 	 NOT_diktatorischer 	1
 (nicht|nichts|kein|keine|keinen) diktatorischere 	 NOT_diktatorischere 	 NOT_diktatorischere 	1
 (nicht|nichts|kein|keine|keinen) diktatorischerem 	 NOT_diktatorischerem 	 NOT_diktatorischerem 	1
 (nicht|nichts|kein|keine|keinen) diktatorischeren 	 NOT_diktatorischeren 	 NOT_diktatorischeren 	1
 (nicht|nichts|kein|keine|keinen) diktatorischerer 	 NOT_diktatorischerer 	 NOT_diktatorischerer 	1
 (nicht|nichts|kein|keine|keinen) diktatorischeres 	 NOT_diktatorischeres 	 NOT_diktatorischeres 	1
 (nicht|nichts|kein|keine|keinen) diktatorisches 	 NOT_diktatorisches 	 NOT_diktatorisches 	1
 (nicht|nichts|kein|keine|keinen) diktatorischst 	 NOT_diktatorischst 	 NOT_diktatorischst 	1
 (nicht|nichts|kein|keine|keinen) diktatorischste 	 NOT_diktatorischste 	 NOT_diktatorischste 	1
 (nicht|nichts|kein|keine|keinen) diktatorischstem 	 NOT_diktatorischstem 	 NOT_diktatorischstem 	1
 (nicht|nichts|kein|keine|keinen) diktatorischsten 	 NOT_diktatorischsten 	 NOT_diktatorischsten 	1
 (nicht|nichts|kein|keine|keinen) diktatorischster 	 NOT_diktatorischster 	 NOT_diktatorischster 	1
 (nicht|nichts|kein|keine|keinen) diktatorischstes 	 NOT_diktatorischstes 	 NOT_diktatorischstes 	1
 (nicht|nichts|kein|keine|keinen) diktators 	 NOT_diktators 	 NOT_diktators 	1
 (nicht|nichts|kein|keine|keinen) dilemma 	 NOT_dilemma 	 NOT_dilemma 	1
 (nicht|nichts|kein|keine|keinen) dilemmas 	 NOT_dilemmas 	 NOT_dilemmas 	1
 (nicht|nichts|kein|keine|keinen) dilettantisch 	 NOT_dilettantisch 	 NOT_dilettantisch 	1
 (nicht|nichts|kein|keine|keinen) dilettantische 	 NOT_dilettantische 	 NOT_dilettantische 	1
 (nicht|nichts|kein|keine|keinen) dilettantischem 	 NOT_dilettantischem 	 NOT_dilettantischem 	1
 (nicht|nichts|kein|keine|keinen) dilettantischen 	 NOT_dilettantischen 	 NOT_dilettantischen 	1
 (nicht|nichts|kein|keine|keinen) dilettantischer 	 NOT_dilettantischer 	 NOT_dilettantischer 	1
 (nicht|nichts|kein|keine|keinen) dilettantischere 	 NOT_dilettantischere 	 NOT_dilettantischere 	1
 (nicht|nichts|kein|keine|keinen) dilettantischerem 	 NOT_dilettantischerem 	 NOT_dilettantischerem 	1
 (nicht|nichts|kein|keine|keinen) dilettantischeren 	 NOT_dilettantischeren 	 NOT_dilettantischeren 	1
 (nicht|nichts|kein|keine|keinen) dilettantischerer 	 NOT_dilettantischerer 	 NOT_dilettantischerer 	1
 (nicht|nichts|kein|keine|keinen) dilettantischeres 	 NOT_dilettantischeres 	 NOT_dilettantischeres 	1
